id,is_deleted,account_id,record_type_id,name,description,stage_name,amount,probability,close_date,type,next_step,lead_source,is_closed,is_won,forecast_category,forecast_category_name,campaign_id,has_opportunity_line_item,is_split,pricebook_2_id,owner_id,created_date,created_by_id,last_modified_date,last_modified_by_id,system_modstamp,last_activity_date,push_count,last_stage_change_date,fiscal_quarter,fiscal_year,fiscal,contact_id,last_viewed_date,last_referenced_date,synced_quote_id,contract_id,has_open_activity,has_overdue_task,last_amount_changed_history_id,last_close_date_changed_history_id
04f68f1b-07ba-4c2f-89d1-b76e6b891933,True,6c6f2d34-8ea5-4fc0-a638-ad04f51ebea4,a944c9a2-3518-47a9-aec2-b10cbf37f00c,Smith Inc opportunity,Either body type home detail real fear. Lay western draw design land position PM. Prepare job present stand threat rate become today.,perception analysis,262710.39,5,2024-08-28,existing business,Although so not industry speak can bag.,phone inquiry,True,False,omitted,commit,b8380885-80a0-4d9e-bc9d-2c7c0c41a7ec,True,False,f33535f8-344e-40ce-897a-f6027c54701f,0c93f47d-6784-4601-84de-6a4a44a08aef,2023-04-18,1718f10f-7f95-428d-b3f4-29ee41c07d1f,2024-04-30T16:15:26.842962,438082d5-cb58-4853-9eb6-ab34dc25735d,2023-06-24T02:24:57.311640,2024-06-02T02:16:38.851175,2,2024-03-08T19:12:47.732455,4,2022,q3-2020,4596f5ab-fb46-4f80-a1c9-ac1b270cab49,2024-06-05T09:14:13.046654,2024-06-18T19:23:54.721740,ac42d83f-9e2f-4d02-bc9b-f7f85ff33fa2,1541dc61-1145-4836-80e9-eb49c7b0558b,True,False,1add8e5c-98a1-48b8-950f-a36f10b7c37a,4f93d301-55e7-458e-a3ce-8fbe24ef4f30
0de2915a-d78a-48da-9625-5d6726e72893,False,ef499da0-5274-4fd2-b33d-0d963169a3c9,c982c6ec-9424-44e9-acdf-f2fa00ff06c0,"Bautista, Pacheco and Mcgee opportunity","Receive hit feeling fund. Know look try off physical.
Manage admit guy huge example amount support. Manage energy when watch concern.",value proposition,300636.14,46,2024-06-26,existing business,Result total perform year kind.,other,True,True,commit,best case,ee10661d-bcec-4f3f-a09e-6e9a9052a8dd,False,False,f1202624-418a-4ee3-a26b-95275e208579,760077ab-5cd6-4275-aeaf-03872ad5326d,2023-11-01,741bb74a-b8ea-4b1a-a591-da9e55940583,2023-11-15T13:14:47.278403,ca673b96-4c32-455d-b766-07e4d358d5da,2021-08-07T00:49:17.856660,2024-06-15T03:58:37.439797,8,2024-01-07T16:33:34.104967,2,2023,q4-2020,d4675314-145b-4334-94b2-fe169bfda66b,2024-06-07T02:26:40.397397,2024-06-04T08:09:00.958352,6c26e38c-8d7c-404c-b196-dd9179377194,3d8e04df-eb43-405d-a054-e268b152b233,False,False,7e5feedc-f78d-45f9-b904-b84219f74c23,de5c603e-b9b1-4ff2-837e-f5542eb854b7
06df63c2-d2be-450c-9966-ff3fda65dba6,True,68305ea2-65bb-4ea1-9ea6-4e49f0429ec0,060bb0e2-528b-4676-827f-d24786067370,Chambers PLC opportunity,"Upon wear miss particular do tough some. Face similar time.
Final conference other career town audience by budget. Interview talk Mr difference son dark teach call.",value proposition,159489.84,45,2024-07-09,existing business,Media civil look.,other,True,True,omitted,omitted,ff8d5aa0-745c-452e-9fa6-6349fb98e0c2,False,True,12a68083-ae8f-499f-acf3-47c6085798c2,64496032-8652-4e75-a2c2-8ef0254cec76,2023-07-12,9cb8567b-f7a6-47e5-8844-ba9c062294b6,2024-05-20T05:52:40.480068,6c2006dd-5974-4351-9584-2e4135690502,2022-07-27T01:59:33.910316,2024-06-14T21:24:15.693192,9,2024-05-07T05:42:02.780350,3,2023,q1-2020,9fcbd0a3-7abf-43d6-a634-bbbedef31c37,2024-06-04T07:35:40.295603,2024-06-03T20:39:16.672327,8042b0a2-16b0-4ec8-9c3b-dcc417148706,53b2b165-096f-4003-891f-ea8c6bafee49,False,False,9c890341-ae89-4250-abc1-831b48eb2b79,2397ea18-c0dc-4643-870f-847018f73115
2f21063a-107d-4da6-a0d9-d1bc4d1369c5,False,8ffc073d-f9cf-4bd2-8f51-0827637eecaa,b178a94a-924e-449e-9e63-05562aea5c14,Estes-Herrera opportunity,"Clearly bad do. Study church eat board chair.
Four real last term attorney wish. Visit today adult address.
Produce something government treat. Business develop writer science.",qualification,67018.05,62,2025-03-10,existing business,Success affect purpose bit new race forward.,other,True,False,omitted,best case,76fc91e8-ebbf-4c34-8b9c-35a674aabe16,True,False,71c4105b-5f94-42fb-b7ff-08a16499f233,8ad1b5d3-bbc0-456f-abe7-30e5fc0003d2,2023-02-16,4f4cc040-2c9e-42cb-a320-7ea611828540,2023-06-10T11:36:58.239553,32f38644-eb2b-4738-b03d-5686b14ce02c,2022-11-21T09:38:14.169265,2024-06-08T22:02:57.161322,7,2024-05-29T00:55:53.444446,2,2023,q2-2020,ea8a9bad-f325-4aa1-aaee-c13b7acffa34,2024-06-11T15:09:11.368819,2024-06-07T02:12:30.629555,cbd2970a-53c4-4a6b-8c27-974ca0cf58ea,f5eec7bf-02db-4ee5-8c90-cd02dcab9af4,True,True,d062f50e-405b-443e-bfd5-446df2b3fee8,bc13a4e0-13e2-4231-a42d-a54e57eca292
cd062723-2556-4603-88b5-d2333fd351c2,False,ef499da0-5274-4fd2-b33d-0d963169a3c9,731f5bdd-75c3-4b94-a1ef-7a3190ce3498,Edwards Inc opportunity,Pass north control indeed Mr Congress camera see. Article line role nearly. Because situation part woman through. Dinner cup determine leave window bring travel.,needs analysis,299230.29,60,2024-08-28,new business,Democrat concern paper.,web,True,False,pipeline,omitted,5223187b-c817-4061-8aca-5259b0b84954,True,False,7786e4d3-4ff2-402f-8bdd-ade50fe8741e,685c5afe-de63-467b-b46d-66fcf6226253,2023-11-05,f0068a16-a211-4421-9f25-4f0c13a5ee0c,2023-11-22T03:25:07.274958,060be8c8-864e-4932-8428-0dbdc56a5eda,2024-03-31T10:01:01.701998,2024-06-10T20:49:09.998990,2,2024-05-28T10:51:52.058794,3,2023,q4-2022,acf1e71c-14b2-40eb-b40e-90bd968ac0b3,2024-06-13T16:32:40.066480,2024-06-16T12:25:37.617691,dcefade7-4ca0-4d30-8c69-625f8db6ad85,a7466859-331c-44e0-a15e-fbedd109a460,False,False,053ca43a-9995-4414-8b13-97080cfe2197,736f5b4c-c3f4-4267-9ed1-f13a85dc47aa
ad7b76bd-3538-4747-9cee-e12eedf9005f,True,8ffc073d-f9cf-4bd2-8f51-0827637eecaa,ff37eeb4-ecc0-4825-bbf3-8a5b0f29a360,Hudson-Miller opportunity,"Front series young fill cover join travel bit. Range behavior theory minute camera lead.
Boy throughout stage.
Difficult character health southern.",proposal/price quote,86994.88,58,2024-07-04,existing business,Reflect nation fight treatment others.,web,False,False,pipeline,commit,4f76c0bc-9c21-4a8d-a723-ce73f5bb0c13,True,True,f05f9bc5-3d1b-43b3-9c9e-60b3eb48a2f4,13c67b50-697a-4ca9-b86e-651cf97349fd,2022-11-06,53e32a40-07a4-4525-a5a5-fcfba6316af0,2023-08-07T07:51:15.692060,cfcae7a3-d4d8-407a-9427-bcb47fa9401a,2024-05-12T11:19:56.392157,2024-06-19T05:29:18.026392,7,2024-05-15T06:31:38.177028,1,2023,q4-2022,503340b3-478d-45e2-89b2-aa5528df2800,2024-06-04T06:16:39.507147,2024-06-02T11:31:22.481162,4f7e9099-f70b-4931-849c-487108f8d698,b4a047a6-4c4c-406b-ac5c-8bb64b047f62,False,False,4e91ac14-4a10-4fe2-aba4-a6a5d7632f0f,85885146-7210-4da5-bfaf-d70fe916eeca
691e568b-5ba8-436e-aec5-8103673712cc,False,6c6f2d34-8ea5-4fc0-a638-ad04f51ebea4,adcf06d0-e549-4dce-8e80-5bcedb4fafac,"Jones, Rice and Stephens opportunity","Hear professor store feeling yourself. Art green game ready be. Present imagine pick form.
Growth body boy clearly better. Tell should close us.",closed lost,201344.44,15,2025-02-04,new business,She include social five order tree.,web,True,True,omitted,omitted,fd93ebe9-a8a3-45d2-9c0f-e2576d068911,False,True,68e270b9-d225-42f5-926b-761da492bd11,e040cc7b-04a6-46b6-8be9-195ca7fc586d,2023-06-16,899b2830-c23d-4d63-bb75-0001b9fc5ee4,2024-04-24T20:59:36.107546,ec52817d-a7e6-454d-9923-d0df8af44357,2020-09-29T15:31:33.278353,2024-06-12T09:28:52.299640,0,2024-03-03T09:36:42.391209,1,2023,q1-2021,171251eb-94d6-4666-9ac2-0f490786e398,2024-06-10T18:54:12.848136,2024-06-05T11:16:05.733912,58f01f20-6879-41d4-87ab-1b4740039b38,79710f48-0304-45c3-aefc-e003027537a4,True,False,817f84e0-cee7-4322-9742-73b1aea2b6ae,e04cb8e2-8196-4831-9b0f-f872ec1b2c63
1e2bbf45-e6ae-4fae-96e5-14b1147920f0,False,c0ad5933-9e25-4513-9ef5-3a759ee00802,73befc4e-afd6-45d5-8d7e-81a1da08bd00,Wiggins-Burton opportunity,Season according thing establish really teach over. Box none school ask specific.,proposal/price quote,108079.2,16,2024-07-30,existing business,Spend conference oil or.,other,False,False,best case,pipeline,e0292def-a6c6-4111-9678-d1448cc5f2c4,True,True,103d0ec4-33fd-4632-85d5-5611917fdc18,802700b1-5ca0-4c5f-a786-29180c8bec8c,2023-12-23,5078da20-0dd3-4a3e-9311-491a9af1c384,2024-02-25T09:15:18.078679,9d42819d-4143-4b1a-97bf-9ea154210115,2020-01-22T13:44:24.152293,2024-06-13T06:13:38.639463,7,2024-05-18T16:08:03.955979,3,2022,q2-2023,e265d782-9bec-43da-aa90-52e870c1fb08,2024-06-15T21:48:55.718841,2024-06-06T17:01:59.596076,93401e92-4804-4e50-9fca-a70628a2e2a7,0ac23610-5509-49a9-8205-4b900da609dd,True,False,e26aca48-7ec7-4d05-b033-c42b14ab5a71,74a1ac62-8ce0-46b8-8ae5-31ea0c7d0edd
1468116d-c901-402a-ad75-c1db09a5d088,False,ceb23c55-65af-44e1-939f-37bb02a7fdb1,02341107-5b28-4998-be78-09b6436144c2,"Hill, Tate and Ford opportunity","Work either industry guess free. Government law director act lead activity.
Air almost answer cut operation. Him see day Republican.",closed lost,449183.79,15,2024-07-01,existing business,Kind war ground somebody.,web,True,False,commit,pipeline,3b0ec57c-cab7-4e8b-868b-50dc23459ebd,False,True,4b3b6e2a-6475-40f0-ae54-20cd4be2122d,a09b2cba-b105-46a5-a1ca-91c252fd4b0c,2023-02-21,3ae9fdb7-a493-483c-b38d-5c69e6a43fc7,2023-05-30T07:59:41.259835,25355560-4980-4621-91ac-544b2c287ffb,2020-10-26T23:10:41.855287,2024-06-03T19:27:38.427944,4,2024-05-28T15:23:21.343348,4,2022,q3-2022,5d06ccdf-9ea9-4b68-aa86-3c928f088080,2024-06-02T09:16:03.438087,2024-06-17T14:02:45.102795,a079846d-31d1-451d-974e-d9e32c960447,e81db43d-f5f9-4046-b16e-05ff0d80e6fb,False,False,1c8d13ef-3b4e-40b7-9a30-bcda94a99948,1a443571-7967-4e71-9ae0-000c735b7046
66aee542-dbdb-4558-9040-bdf2e6cddc30,False,ceb23c55-65af-44e1-939f-37bb02a7fdb1,f9d9b26d-9b1c-43a9-8943-4c3bed3caf96,Harmon-Foster opportunity,"War statement lot role wife deep then. Data red everyone product.
He force cell responsibility movie.
Never make month. Theory education out structure yeah get.",prospecting,66009.01,44,2025-04-19,new business,Sport compare dark message fine.,web,True,True,best case,best case,b0cf1f6d-35f3-48b0-88f7-150a5648a673,False,False,0d8beac0-936a-4168-a931-1951c1827283,f27d76cf-bd55-42dc-80f0-a55225c7c308,2023-07-23,ac48d0ef-e765-4f5f-9444-f30e90d174d0,2023-12-17T12:45:14.281689,741803b1-83b2-4988-8138-634f0483e342,2022-10-12T15:18:10.673258,2024-06-17T01:39:52.442598,10,2024-01-25T06:31:35.765711,3,2020,q1-2023,d302319f-ae1c-4003-8ec0-49952b158e87,2024-06-03T17:07:22.497685,2024-06-12T22:09:45.642682,77bbbc3d-ee8d-44e3-afec-78823ba89397,dedf427f-2971-4a0d-a878-0d578454ac79,False,False,18e247af-9ed2-4de0-81f1-20856e4c8a99,8e61cc5e-1a3b-48a8-b5c9-d336cf4f2092
